X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9581243021722,40.794431473386,36D-AM-1007-01,36D,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,false,true,avoiding a dog,POINT (-73.95812430217221 40.794431473386)
-73.9707215394887,40.7727508149058,10G-AM-1006-05,10G,AM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,chasing (#6),true,false,false,false,false,false,false,false,,POINT (-73.9707215394887 40.7727508149058)
-73.9702721244652,40.7701011774207,7H-AM-1006-15,07H,AM,10062018,15,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9702721244652 40.7701011774207)
-73.9570130017159,40.7996027428625,42B-AM-1014-02,42B,AM,10142018,2,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,digging,false,false,false,false,false,false,true,false,,POINT (-73.9570130017159 40.7996027428625)
-73.9540652304705,40.7955226178199,39G-PM-1013-05,39G,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9540652304705 40.7955226178199)
-73.9697855573137,40.7742186391935,12F-PM-1007-05,12F,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9697855573137 40.7742186391935)
-73.9690968160819,40.769923269444,8I-AM-1006-08,08I,AM,10062018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,tree,false,false,false,false,false,,true,true,false,false,false,false,false,false,not backing down,POINT (-73.9690968160819 40.769923269444)
-73.9701481200298,40.7751110354034,12F-AM-1020-06,12F,AM,10202018,6,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9701481200298 40.7751110354034)
-73.954482814186,40.7987031768001,42D-PM-1013-01,42D,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Drawing included.,Ground Plane,FALSE,,false,false,false,false,true,watching passers-by,false,false,false,false,false,true,true,false,,POINT (-73.954482814186 40.7987031768001)
-73.9569403365847,40.7956599608798,38D-PM-1006-01,38D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,didn't see me or others,POINT (-73.9569403365847 40.7956599608798)
-73.9641293283734,40.7907654006019,30B-AM-1007-03,30B,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,30,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9641293283734 40.7907654006019)
-73.9714303315699,40.7745934947706,11E-AM-1013-04,11E,AM,10132018,4,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,burying,false,false,false,false,false,false,true,false,,POINT (-73.9714303315699 40.7745934947706)
-73.9721797824576,40.7801213843628,16A-PM-1019-07,16A,PM,10192018,7,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,true,false,false,approaches (very friendly),POINT (-73.9721797824576 40.7801213843628)
-73.9789952029637,40.7697758333099,4B-AM-1010-03,04B,AM,10102018,3,Juvenile,Gray,White,Gray+White,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9789952029637 40.7697758333099)
-73.9666526554772,40.7756111718355,14H-AM-1007-02,14H,AM,10072018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9666526554772 40.77561117183551)
-73.9677423154682,40.7728813350245,11I-AM-1012-02,11I,AM,10122018,2,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9677423154682 40.77288133502451)
-73.971213385696,40.769872094337,7H-AM-1006-04,07H,AM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.97121338569602 40.769872094337)
-73.9666521094255,40.7842753517648,23C-PM-1014-02,23C,PM,10142018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,"in bushes, then ran across path",true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9666521094255 40.7842753517648)
-73.9615751148595,40.7954551238146,36A-AM-1018-01,36A,AM,10182018,1,Juvenile,Gray,White,Gray+White,,Above Ground,15,,false,false,false,true,false,eating (red berries),false,false,false,false,false,false,true,false,,POINT (-73.9615751148595 40.7954551238146)
-73.97780296909,40.7676321060669,2D-AM-1007-06,02D,AM,10072018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.97780296909002 40.767632106066905)
-73.978426472499,40.771904101844,6A-PM-1012-04,06A,PM,10122018,4,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.978426472499 40.771904101844)
-73.9688470831269,40.7844651946415,22A-AM-1008-03,22A,AM,10082018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9688470831269 40.7844651946415)
-73.9703010856224,40.7701983575511,8H-PM-1014-06,08H,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9703010856224 40.7701983575511)
-73.9776854797916,40.7683102295663,3D-AM-1006-04,03D,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,runs from (boy on bike),POINT (-73.9776854797916 40.7683102295663)
-73.958837574505,40.7985003987784,40A-PM-1014-06,40A,PM,10142018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.958837574505 40.7985003987784)
-73.9801007327506,40.7677455633932,1B-PM-1019-06,01B,PM,10192018,6,Juvenile,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9801007327506 40.7677455633932)
-73.9548430741605,40.798207350942,41E-AM-1007-06,41E,AM,10072018,6,Adult,Gray,,Gray+,,Above Ground,30,tree,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9548430741605 40.798207350942)
-73.9602166876979,40.7953811003986,36B-AM-1013-04,36B,AM,10132018,4,,Black,,Black+,,Above Ground,20,Moved 20+ feet high above top of tree limb,false,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9602166876979 40.7953811003986)
-73.9669432929573,40.779136518298,18F-AM-1014-01,18F,AM,10142018,1,Adult,Gray,White,Gray+White,,Above Ground,,Low tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9669432929573 40.779136518298)
-73.9657288055011,40.7764580036287,16H-PM-1014-04,16H,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9657288055011 40.7764580036287)
-73.9568305513017,40.7974086631267,40C-PM-1006-05,40C,PM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9568305513017 40.7974086631267)
-73.9708798496132,40.7761532088521,13D-AM-1014-06,13D,AM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9708798496132 40.7761532088521)
-73.9683312453011,40.7801661685712,18D-PM-1017-01,18D,PM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9683312453011 40.7801661685712)
-73.9598340783572,40.7915857030295,33D-PM-1006-02,33D,PM,10062018,2,,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,false,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.95983407835722 40.7915857030295)
-73.9533476020736,40.7933003544685,37H-PM-1006-02,37H,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,tree,true,false,true,false,true,,true,false,false,false,false,false,false,true,dogs,POINT (-73.9533476020736 40.7933003544685)
-73.9677387336667,40.7742695912,12H-PM-1007-02,12H,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,in tree,false,false,true,true,false,peanuts,false,false,false,false,false,false,true,false,,POINT (-73.9677387336667 40.7742695912)
-73.9649611089685,40.7814371834837,21F-AM-1018-05,21F,AM,10182018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,2,,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9649611089685 40.7814371834837)
-73.9744835563086,40.7729521433235,9D-AM-1008-01,09D,AM,10082018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,true,false,false,false,true,,POINT (-73.9744835563086 40.7729521433235)
-73.9746918762076,40.7655231883678,1G-AM-1006-02,01G,AM,10062018,2,Juvenile,Gray,White,Gray+White,,Above Ground,30,,false,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9746918762076 40.7655231883678)
-73.9714289592392,40.7750670702093,12E-PM-1018-04,12E,PM,10182018,4,Adult,Cinnamon,,Cinnamon+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9714289592392 40.7750670702093)
-73.9638590768396,40.7776782114981,18I-AM-1017-02,18I,AM,10172018,2,Adult,Gray,Black,Gray+Black,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9638590768396 40.7776782114981)
-73.9653142636891,40.7760015129298,15I-AM-1008-04,15I,AM,10082018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9653142636891 40.7760015129298)
-73.9586098170241,40.7939653733898,35D-AM-1019-01,35D,AM,10192018,1,,,,+,,Above Ground,,"on tree, blue jays gathering nearby",false,false,false,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9586098170241 40.7939653733898)
-73.963100689807,40.7920255189467,32B-AM-1017-02,32B,AM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon on its head,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.963100689807 40.79202551894671)
-73.9768357173861,40.7683813358343,3D-PM-1010-12,03D,PM,10102018,12,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,true,false,false,true,,false,true,false,false,false,false,false,false,,POINT (-73.9768357173861 40.7683813358343)
-73.9601486483164,40.7943724108626,35C-PM-1013-02,35C,PM,10132018,2,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,false,approaches (when i crouched down),POINT (-73.9601486483164 40.7943724108626)
-73.9597418366664,40.7964417084985,37B-PM-1013-05,37B,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9597418366664 40.7964417084985)
-73.954959868822,40.7985404965582,41D-PM-1014-03,41D,PM,10142018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.954959868822 40.7985404965582)
-73.9687847410656,40.778185700305,16E-AM-1014-09,16E,AM,10142018,9,Adult,Gray,,Gray+,,Above Ground,25,In tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9687847410656 40.778185700305)
-73.9659010238417,40.7791683666215,18G-PM-1013-02,18G,PM,10132018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9659010238417 40.779168366621505)
-73.9749446629706,40.7720659696067,7D-PM-1010-01,07D,PM,10102018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9749446629706 40.7720659696067)
-73.971322876671,40.7714145086361,8G-PM-1017-01,08G,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.971322876671 40.7714145086361)
-73.9773821135611,40.7690453494383,4C-PM-1010-06,04C,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,behind playground benches,false,false,false,true,false,,false,false,false,false,true,false,false,true,,POINT (-73.9773821135611 40.7690453494383)
-73.9793103340869,40.7678201535968,1C-PM-1013-06,01C,PM,10132018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9793103340869 40.76782015359681)
-73.970173142921,40.7762349924081,14E-AM-1008-19,14E,AM,10082018,19,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.970173142921 40.7762349924081)
-73.952526164386,40.7963759240504,40G-AM-1007-02,40G,AM,10072018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,18,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.952526164386 40.7963759240504)
-73.9680833729772,40.7741871025115,12H-PM-1007-08,12H,PM,10072018,8,,,,+,,Above Ground,7,in tree,false,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9680833729772 40.7741871025115)
-73.9632646049622,40.7817401292083,22G-AM-1018-05,22G,AM,10182018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9632646049622 40.7817401292083)
-73.9647284206644,40.7839611840884,23E-PM-1006-01,23E,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,on a tree,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9647284206644 40.7839611840884)
-73.9635290751183,40.7820936628202,22G-AM-1018-02,22G,AM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9635290751183 40.7820936628202)
-73.9696360756453,40.7786545659072,16D-PM-1010-03,16D,PM,10102018,3,Adult,Gray,,Gray+,,Above Ground,18,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9696360756453 40.7786545659072)
-73.9709104380323,40.7769096957616,14D-AM-1014-16,14D,AM,10142018,16,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9709104380323 40.7769096957616)
-73.9685429060839,40.7724786961619,11H-AM-1010-05,11H,AM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9685429060839 40.7724786961619)
-73.9652584749758,40.7803011124382,19F-PM-1017-04,19F,PM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9652584749758 40.7803011124382)
-73.9650499507011,40.7908191782173,30A-AM-1010-01,30A,AM,10102018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,10,,true,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9650499507011 40.7908191782173)
-73.9772396728545,40.7668696411765,2E-AM-1010-02,02E,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,true,false,,false,false,false,false,false,false,true,false,totally indifferent,POINT (-73.9772396728545 40.7668696411765)
-73.9561141662309,40.7976258458604,40D-PM-1013-05,40D,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9561141662309 40.7976258458604)
-73.9682803241007,40.7724510558327,11H-AM-1010-04,11H,AM,10102018,4,,Gray,White,Gray+White,,,,,false,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9682803241007 40.7724510558327)
-73.9553113771098,40.7978431980204,41D-AM-1014-05,41D,AM,10142018,5,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9553113771098 40.7978431980204)
-73.9761440627966,40.7706035301542,6D-PM-1020-04,06D,PM,10202018,4,,Gray,,Gray+,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9761440627966 40.7706035301542)
-73.9746802194012,40.7731347452245,9C-PM-1006-01,09C,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9746802194012 40.7731347452245)
-73.9617612388703,40.7952875954297,35A-AM-1014-04,35A,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9617612388703 40.7952875954297)
-73.9713487591577,40.7784353043714,15C-PM-1017-03,15C,PM,10172018,3,Adult,Black,,Black+,,Above Ground,17,running across overpass,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9713487591577 40.7784353043714)
-73.9701310753277,40.7768001008083,14E-AM-1008-06,14E,AM,10082018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9701310753277 40.7768001008083)
