Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40606014,10/21/18 0:09,10/21/18 3:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,99-04 42 AVENUE,42 AVENUE,99 STREET,BEND,,,ADDRESS,CORONA,,Precinct,Closed,10/21/18 8:09,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 3:34,04 QUEENS,4016170003,QUEENS,"1,021,655","211,559",PHONE,Unspecified,QUEENS,,,,,,,,40.74727805,-73.86500488,"(40.747278048444144, -73.86500487573424)"
40605240,10/21/18 0:09,10/21/18 3:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,3555 LACONIA AVENUE,LACONIA AVENUE,EAST 211 STREET,EAST 212 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:09,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,10/21/18 3:21,12 BRONX,,BRONX,"1,024,362","258,200",PHONE,Unspecified,BRONX,,,,,,,,40.87528256,-73.85495658,"(40.87528256000895, -73.8549565782162)"
40611571,10/21/18 0:09,10/21/18 2:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10023,247 WEST 63 STREET,WEST 63 STREET,DEAD END,WEST END AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:09,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 2:08,07 MANHATTAN,1011540156,MANHATTAN,"987,491","221,260",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77398332,-73.9882985,"(40.77398331982028, -73.98829850340235)"
40605617,10/21/18 0:10,10/21/18 6:37,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,391 GREENE AVENUE,GREENE AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:10,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 6:37,03 BROOKLYN,3019540033,BROOKLYN,"996,611","189,906",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68791624,-73.95542872,"(40.68791624120294, -73.95542872345757)"
40604897,10/21/18 0:10,10/21/18 2:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,660 EAST 98 STREET,EAST 98 STREET,BEND,AVENUE B,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:10,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,10/21/18 2:17,17 BROOKLYN,3047570001,BROOKLYN,"1,009,143","177,429",PHONE,Unspecified,BROOKLYN,,,,,,,,40.65364331,-73.91028696,"(40.653643311942425, -73.9102869552164)"
40610068,10/21/18 0:10,10/21/18 0:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,1767 WEEKS AVENUE,WEEKS AVENUE,CROSS BRONX EXPRESSWAY,EAST 175 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:10,The Police Department reviewed your complaint and provided additional information below.,10/21/18 0:18,05 BRONX,2027960042,BRONX,"1,009,848","247,469",PHONE,Unspecified,BRONX,,,,,,,,40.84588324,-73.90747957,"(40.84588323922532, -73.90747956762286)"
40609534,10/21/18 0:10,10/21/18 0:10,TLC,Taxi and Limousine Commission,Taxi Report,Driver Report,,10075,,,,,EAST   77 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,Your report has been sent to the Taxi and Limousine Commission (TLC). You are not available to participate in a hearing so TLC cannot take any action against the driver or car service company. No further information will be available for your report.,10/21/18 0:10,08 MANHATTAN,,MANHATTAN,"994,474","221,633",ONLINE,Unspecified,MANHATTAN,,,Other,,,,,40.77500179,-73.9630861,"(40.77500178839719, -73.96308610486504)"
40605296,10/21/18 0:10,10/21/18 9:18,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11419,119-09 97 AVENUE,97 AVENUE,LEFFERTS BOULEVARD,120 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,10/21/18 8:10,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 9:18,09 QUEENS,4094550030,QUEENS,"1,032,397","191,164",ONLINE,Unspecified,QUEENS,,,,,,,,40.69124683,-73.82638284,"(40.691246830763475, -73.82638283645376)"
40606671,10/21/18 0:10,10/21/18 0:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2463 VALENTINE AVENUE,VALENTINE AVENUE,EAST 188 STREET,EAST FORDHAM ROAD,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:10,The Police Department reviewed your complaint and provided additional information below.,10/21/18 0:17,05 BRONX,2031530037,BRONX,"1,012,912","253,027",MOBILE,Unspecified,BRONX,,,,,,,,40.86112887,-73.89638141,"(40.86112887069204, -73.8963814101802)"
40609732,10/21/18 0:11,10/21/18 1:12,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,470 WEST 141 STREET,WEST 141 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:11,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 1:12,09 MANHATTAN,1020570053,MANHATTAN,"998,449","238,889",PHONE,Unspecified,MANHATTAN,,,,,,,,40.82235931,-73.94869783,"(40.82235930560437, -73.94869782616193)"
40609671,10/21/18 0:11,10/21/18 3:10,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,80-90 88 AVENUE,88 AVENUE,80 STREET,85 STREET,,,ADDRESS,WOODHAVEN,,Precinct,Closed,10/21/18 8:11,The Police Department reviewed your complaint and provided additional information below.,10/21/18 3:10,09 QUEENS,4089160035,QUEENS,"1,022,764","190,729",ONLINE,Unspecified,QUEENS,,,,,,,,40.69010002,-73.86112167,"(40.69010001970014, -73.86112167209507)"
40605987,10/21/18 0:11,10/21/18 2:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10036,351 WEST 46 STREET,WEST 46 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:11,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 2:05,04 MANHATTAN,1010370010,MANHATTAN,"987,198","216,314",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76040793,-73.98935854,"(40.760407934604785, -73.98935853712521)"
40609512,10/21/18 0:11,10/21/18 1:27,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3229 WESTCHESTER AVENUE,WESTCHESTER AVENUE,CONTINENTAL AVENUE,ST PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:11,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 1:27,10 BRONX,2042470001,BRONX,"1,031,546","249,750",ONLINE,Unspecified,BRONX,,,,,,,,40.85205434,-73.82903921,"(40.85205433772875, -73.82903920932816)"
40609091,10/21/18 0:11,10/21/18 2:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,561 WEST 141 STREET,WEST 141 STREET,HAMILTON PLACE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:11,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 2:18,09 MANHATTAN,1020730001,MANHATTAN,"997,700","239,309",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82351326,-73.95140318,"(40.82351325869593, -73.95140318332777)"
40608250,10/21/18 0:12,10/21/18 1:08,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10016,321 EAST 34 STREET,EAST 34 STREET,QUEENS MIDTOWN TUNNEL APPROACH,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:12,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 1:08,06 MANHATTAN,1009400012,MANHATTAN,"991,204","210,475",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74437912,-73.97490403,"(40.74437911581867, -73.97490402652701)"
40607724,10/21/18 0:12,10/21/18 9:18,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,95-39 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,95 AVENUE,97 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,10/21/18 8:12,The Police Department responded and upon arrival those responsible for the condition were gone.,10/21/18 9:18,09 QUEENS,4094550032,QUEENS,"1,032,205","191,499",ONLINE,Unspecified,QUEENS,,,,,,,,40.69216737,-73.8270728,"(40.69216736907936, -73.82707279825117)"
40609451,10/21/18 0:12,10/21/18 4:25,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11354,150-29 41 AVENUE,41 AVENUE,150 STREET,MURRAY STREET,,,ADDRESS,FLUSHING,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 4:25,07 QUEENS,4050340004,QUEENS,"1,035,838","217,255",PHONE,Unspecified,QUEENS,,,,,,,,40.76284072,-73.81377468,"(40.76284071806239, -73.81377467752185)"
40607590,10/21/18 0:12,10/21/18 1:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,947 EAST 103 STREET,EAST 103 STREET,FLATLANDS AVENUE,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 1:56,18 BROOKLYN,3082110021,BROOKLYN,"1,013,343","174,535",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64568711,-73.89516288,"(40.64568711309878, -73.89516287505448)"
40605470,10/21/18 0:12,10/21/18 1:33,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,32 WEST 82 STREET,WEST 82 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 1:33,07 MANHATTAN,1011950048,MANHATTAN,"991,928","224,597",PHONE,Unspecified,MANHATTAN,,,,,,,,40.78313976,-73.97227509,"(40.78313976328299, -73.9722750857007)"
40606295,10/21/18 0:12,10/21/18 5:39,NYPD,New York City Police Department,Urinating in Public,N/A,Street/Sidewalk,11220,,,,,SENATOR STREET,3 AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 5:39,10 BROOKLYN,,BROOKLYN,"977,236","171,575",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63760756,-74.025272,"(40.63760755605008, -74.02527200349148)"
40608127,10/21/18 0:12,10/21/18 3:11,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11415,119-11 METROPOLITAN AVENUE,METROPOLITAN AVENUE,LEFFERTS BOULEVARD,BREVOORT STREET,,,ADDRESS,KEW GARDENS,,Precinct,Closed,10/21/18 8:12,The Police Department reviewed your complaint and provided additional information below.,10/21/18 3:11,09 QUEENS,4092300084,QUEENS,"1,030,985","196,558",MOBILE,Unspecified,QUEENS,,,,,,,,40.70605964,-73.83143704,"(40.70605964424251, -73.83143703998772)"
40610791,10/21/18 0:12,10/21/18 2:12,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,606 COURTLANDT AVENUE,COURTLANDT AVENUE,EAST 150 STREET,EAST 151 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 2:12,01 BRONX,2023970011,BRONX,"1,006,679","237,246",ONLINE,Unspecified,BRONX,,,,,,,,40.81783267,-73.91896765,"(40.817832672312115, -73.91896765350648)"
40604933,10/21/18 0:12,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,1905 2 AVENUE,2 AVENUE,,,,,LATLONG,NEW YORK,,N/A,Pending,11/20/18 0:12,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/21/18 0:15,11 MANHATTAN,,MANHATTAN,"999,136","225,644",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7860043,-73.94624501,"(40.78600429783339, -73.94624500526515)"
40610283,10/21/18 0:12,10/21/18 1:32,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10013,126 ELIZABETH STREET,ELIZABETH STREET,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:12,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 1:32,02 MANHATTAN,1004700042,MANHATTAN,"985,518","201,384",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71942919,-73.99542569,"(40.71942919458796, -73.99542568573813)"
40610178,10/21/18 0:13,10/21/18 0:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,184-24 HOVENDEN ROAD,HOVENDEN ROAD,SOMERSET STREET,CHEVY CHASE STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 0:24,08 QUEENS,4099660103,QUEENS,"1,045,197","201,428",PHONE,Unspecified,QUEENS,,,,,,,,40.71934011,-73.78013356,"(40.719340114762716, -73.78013355575959)"
40604954,10/21/18 0:13,10/21/18 4:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,601 WEST 188 STREET,WEST 188 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 4:54,12 MANHATTAN,1021680051,MANHATTAN,"1,003,416","250,337",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85377135,-73.93071893,"(40.853771351956524, -73.93071893264542)"
40604996,10/21/18 0:13,10/21/18 6:18,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10465,3144 WATERBURY AVENUE,WATERBURY AVENUE,FAIRFAX AVENUE,ELLSWORTH AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 6:18,10 BRONX,2053430032,BRONX,"1,033,082","244,858",PHONE,Unspecified,BRONX,,,,,,,,40.8386189,-73.82352267,"(40.83861890000757, -73.82352267201841)"
40609653,10/21/18 0:13,10/21/18 2:44,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,1043 FLUSHING AVENUE,FLUSHING AVENUE,MORGAN AVENUE,VANDERVOORT PLACE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 2:44,01 BROOKLYN,3030120026,BROOKLYN,"1,003,482","195,764",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70398282,-73.93063656,"(40.70398282255775, -73.93063656379805)"
40611472,10/21/18 0:13,10/21/18 8:58,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10460,1661 BOONE AVENUE,BOONE AVENUE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and took action to fix the condition.,10/21/18 8:58,03 BRONX,2030100046,BRONX,"1,016,280","243,317",MOBILE,Unspecified,BRONX,,,,,,,,40.83446623,-73.88425185,"(40.83446622959511, -73.88425184664827)"
40609032,10/21/18 0:13,10/21/18 7:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,87-26 95 STREET,95 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,WOODHAVEN,,Precinct,Closed,10/21/18 8:13,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 7:48,09 QUEENS,4089350019,QUEENS,"1,025,767","192,084",MOBILE,Unspecified,QUEENS,,,,,,,,40.6938056,-73.85028477,"(40.69380559910708, -73.8502847696617)"
40608039,10/21/18 0:14,10/21/18 2:14,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11215,224 SEVENTH AVENUE,SEVENTH AVENUE,3 STREET,4 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:14,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 2:14,06 BROOKLYN,3009830041,BROOKLYN,"990,120","183,446",PHONE,Unspecified,BROOKLYN,,,,,,,,40.67019169,-73.97883959,"(40.67019168997041, -73.97883958766194)"
40607288,10/21/18 0:14,10/21/18 2:07,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,70 EAST 12 STREET,EAST 12 STREET,BROADWAY,4 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/21/18 8:14,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/21/18 2:07,02 MANHATTAN,1005570022,MANHATTAN,"986,830","206,337",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73302369,-73.99069074,"(40.73302368960505, -73.99069074246523)"
40611084,10/21/18 0:14,10/21/18 2:59,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11418,87-21 126 STREET,126 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,10/21/18 8:14,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 2:59,09 QUEENS,4093350092,QUEENS,"1,032,891","194,659",ONLINE,Unspecified,QUEENS,,,,,,,,40.70083707,-73.82457625,"(40.700837073484806, -73.82457624785329)"
40609735,10/21/18 0:15,10/21/18 6:09,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,11 LOUIS PLACE,LOUIS PLACE,HERKIMER STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/21/18 8:15,The Police Department responded to the complaint and determined that police action was not necessary.,10/21/18 6:09,03 BROOKLYN,3015610013,BROOKLYN,"1,007,184","186,102",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67745405,-73.91731758,"(40.6774540506716, -73.91731757911204)"
40613602,10/21/18 0:15,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207,660 HEGEMAN AVENUE,HEGEMAN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,10/21/18 0:00,05 BROOKLYN,3043280001,BROOKLYN,"1,015,476","180,383",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66173132,-73.8874495,"(40.6617313196759, -73.88744950471562)"
